word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust
independent	0.0	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0
indescribable	0.0	0.0	0.0	0.0	0.397	0.0	0.0	0.0	0.0	0.0
indict	0.625	0.0	0.0	0.469	0.0	0.0	0.0	0.0	0.0	0.0
indictment	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
indifference	0.156	0.0	0.0	0.25	0.0	0.0	0.0	0.219	0.0	0.0
indigent	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
indignant	0.641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
indignation	0.587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
indoctrination	0.255	0.0	0.0	0.453	0.0	0.0	0.0	0.0	0.0	0.0
indomitable	0.0	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0	0.0
inefficiency	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.359	0.0	0.0
inefficient	0.203	0.0	0.0	0.0	0.0	0.0	0.0	0.391	0.0	0.0
inept	0.409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ineptitude	0.0	0.0	0.0	0.417	0.0	0.0	0.0	0.391	0.0	0.0
inequality	0.406	0.0	0.0	0.234	0.0	0.0	0.0	0.641	0.0	0.0
inexcusable	0.641	0.0	0.0	0.0	0.0	0.0	0.0	0.379	0.0	0.0
infamous	0.338	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0	0.0
infamy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464	0.0	0.0
infant	0.0	0.0	0.0	0.067	0.309	0.0	0.0	0.0	0.0	0.0
infanticide	0.688	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0
infantile	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
infarct	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
infection	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0
infectious	0.0	0.0	0.0	0.703	0.0	0.0	0.0	0.483	0.0	0.0
inferior	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0
inferno	0.594	0.0	0.0	0.766	0.0	0.0	0.0	0.0	0.0	0.0
infertility	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.641	0.0	0.0
infestation	0.0	0.0	0.0	0.716	0.0	0.0	0.0	0.0	0.0	0.0
infidel	0.47	0.0	0.0	0.594	0.0	0.0	0.0	0.0	0.0	0.0
infidelity	0.429	0.0	0.0	0.469	0.0	0.0	0.0	0.688	0.0	0.0
infinity	0.0	0.0	0.0	0.0	0.281	0.0	0.0	0.0	0.0	0.0
infirmity	0.0	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0	0.0
inflation	0.0	0.0	0.0	0.297	0.0	0.0	0.0	0.0	0.0	0.0
inflict	0.633	0.0	0.0	0.562	0.0	0.0	0.0	0.531	0.0	0.0
infliction	0.0	0.0	0.0	0.578	0.0	0.0	0.0	0.562	0.0	0.0
infraction	0.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
infuriate	0.844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
infuriated	0.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
infuriates	0.894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inheritance	0.0	0.0	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0
inhibit	0.371	0.0	0.0	0.0	0.0	0.0	0.0	0.312	0.0	0.0
inhospitable	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.453	0.0	0.0
inhuman	0.485	0.0	0.0	0.625	0.0	0.0	0.0	0.703	0.0	0.0
inhumanity	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.804	0.0	0.0
inimical	0.516	0.0	0.0	0.0	0.0	0.0	0.0	0.531	0.0	0.0
injection	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0
injure	0.625	0.0	0.0	0.625	0.0	0.0	0.0	0.609	0.0	0.0
injured	0.0	0.0	0.0	0.719	0.0	0.0	0.0	0.609	0.0	0.0
injuring	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0
injurious	0.609	0.0	0.0	0.641	0.0	0.0	0.0	0.5	0.0	0.0
injury	0.469	0.0	0.0	0.672	0.0	0.0	0.0	0.562	0.0	0.0
injustice	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inmate	0.0	0.0	0.0	0.469	0.0	0.0	0.0	0.0	0.0	0.0
innerpeace	0.0	0.0	0.0	0.0	0.656	0.0	0.0	0.0	0.0	0.0
inoperative	0.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insane	0.621	0.0	0.0	0.656	0.0	0.0	0.0	0.0	0.0	0.0
insanity	0.469	0.0	0.0	0.547	0.0	0.0	0.0	0.688	0.0	0.0
insect	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
insecure	0.188	0.0	0.0	0.461	0.0	0.0	0.0	0.509	0.0	0.0
insecurity	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
inseparable	0.0	0.0	0.0	0.0	0.485	0.0	0.0	0.0	0.0	0.0
insidious	0.691	0.0	0.0	0.516	0.0	0.0	0.0	0.0	0.0	0.0
insignificant	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
insist	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insists	0.175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insolvency	0.0	0.0	0.0	0.391	0.0	0.0	0.0	0.438	0.0	0.0
insolvent	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.422	0.0	0.0
insomnia	0.0	0.0	0.0	0.266	0.0	0.0	0.0	0.0	0.0	0.0
insomniac	0.0	0.0	0.0	0.234	0.0	0.0	0.0	0.0	0.0	0.0
inspection	0.0	0.0	0.0	0.483	0.0	0.0	0.0	0.0	0.0	0.0
inspiration	0.0	0.0	0.0	0.0	0.725	0.0	0.0	0.0	0.0	0.0
inspirational	0.0	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0
inspire	0.0	0.0	0.0	0.0	0.594	0.0	0.0	0.0	0.0	0.0
inspired	0.0	0.0	0.0	0.0	0.606	0.0	0.0	0.0	0.0	0.0
instability	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
instinctive	0.112	0.0	0.0	0.234	0.0	0.0	0.0	0.0	0.0	0.0
insufficiency	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insult	0.603	0.0	0.0	0.0	0.0	0.0	0.0	0.484	0.0	0.0
insulting	0.652	0.0	0.0	0.435	0.0	0.0	0.0	0.391	0.0	0.0
insurmountable	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.625	0.0	0.0
insurrection	0.652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intelligence	0.0	0.0	0.0	0.038	0.477	0.0	0.0	0.0	0.0	0.0
intense	0.453	0.0	0.0	0.279	0.242	0.0	0.0	0.0	0.0	0.0
inter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.364	0.0	0.0
intercede	0.0	0.0	0.0	0.234	0.0	0.0	0.0	0.344	0.0	0.0
interested	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.0	0.0
interment	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.578	0.0	0.0
interminable	0.343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interrogate	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
interrogation	0.0	0.0	0.0	0.609	0.0	0.0	0.0	0.0	0.0	0.0
interrupt	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interrupted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0
interrupting	0.358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interrupts	0.265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intervention	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.348	0.0	0.0
interview	0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.0	0.0	0.0
interviewer	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0	0.0
intimacy	0.0	0.0	0.0	0.203	0.0	0.0	0.0	0.0	0.0	0.0
intimate	0.0	0.0	0.0	0.0	0.71	0.0	0.0	0.0	0.0	0.0
intimately	0.0	0.0	0.0	0.156	0.507	0.0	0.0	0.0	0.0	0.0
intimidate	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0	0.0	0.0
intimidation	0.703	0.0	0.0	0.559	0.0	0.0	0.0	0.0	0.0	0.0
intolerable	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intolerance	0.469	0.0	0.0	0.516	0.0	0.0	0.0	0.0	0.0	0.0
intolerant	0.564	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0
intractable	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
intrigue	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0
intruder	0.531	0.0	0.0	0.828	0.0	0.0	0.0	0.0	0.0	0.0
intrusion	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
intrusive	0.598	0.0	0.0	0.469	0.0	0.0	0.0	0.0	0.0	0.0
invade	0.562	0.0	0.0	0.766	0.0	0.0	0.0	0.453	0.0	0.0
invader	0.588	0.0	0.0	0.766	0.0	0.0	0.0	0.42	0.0	0.0
invalid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.0
invasion	0.594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
invite	0.0	0.0	0.0	0.0	0.457	0.0	0.0	0.0	0.0	0.0
inviting	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
involution	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
involvement	0.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irate	0.844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ire	0.547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iris	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0
irks	0.606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irrational	0.0	0.0	0.0	0.305	0.0	0.0	0.0	0.0	0.0	0.0
irreconcilable	0.543	0.0	0.0	0.438	0.0	0.0	0.0	0.594	0.0	0.0
irreparable	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.609	0.0	0.0
irritability	0.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irritable	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irritate	0.621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irritated	0.706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irritates	0.676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irritating	0.606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
irritation	0.438	0.0	0.0	0.0	0.0	0.0	0.0	0.47	0.0	0.0
isolate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703	0.0	0.0
isolated	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.547	0.0	0.0
isolation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703	0.0	0.0
jab	0.574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jackpot	0.0	0.0	0.0	0.0	0.641	0.0	0.0	0.0	0.0	0.0
jail	0.0	0.0	0.0	0.578	0.0	0.0	0.0	0.656	0.0	0.0
japan	0.0	0.0	0.0	0.0	0.121	0.0	0.0	0.0	0.0	0.0
jarring	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.422	0.0	0.0
jaundice	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0	0.0
jaws	0.0	0.0	0.0	0.469	0.0	0.0	0.0	0.0	0.0	0.0
jealous	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jealousy	0.587	0.0	0.0	0.365	0.0	0.0	0.0	0.382	0.0	0.0
jeopardize	0.561	0.0	0.0	0.547	0.0	0.0	0.0	0.0	0.0	0.0
jeopardy	0.0	0.0	0.0	0.578	0.0	0.0	0.0	0.0	0.0	0.0
jerk	0.621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jerks	0.515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jest	0.0	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0
jesus	0.0	0.0	0.0	0.0	0.594	0.0	0.0	0.0	0.0	0.0
jihad	0.0	0.0	0.0	0.766	0.0	0.0	0.0	0.0	0.0	0.0
jingle	0.0	0.0	0.0	0.0	0.516	0.0	0.0	0.0	0.0	0.0
jitters	0.0	0.0	0.0	0.562	0.0	0.0	0.0	0.0	0.0	0.0
jobinterview	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
joker	0.0	0.0	0.0	0.0	0.297	0.0	0.0	0.0	0.0	0.0
jolly	0.0	0.0	0.0	0.0	0.891	0.0	0.0	0.0	0.0	0.0
journey	0.0	0.0	0.0	0.062	0.447	0.0	0.0	0.0	0.0	0.0
jovial	0.0	0.0	0.0	0.0	0.814	0.0	0.0	0.0	0.0	0.0
joy	0.0	0.0	0.0	0.0	0.924	0.0	0.0	0.0	0.0	0.0
joyful	0.0	0.0	0.0	0.0	0.879	0.0	0.0	0.0	0.0	0.0
joyous	0.0	0.0	0.0	0.0	0.922	0.0	0.0	0.0	0.0	0.0
joys	0.0	0.0	0.0	0.0	0.818	0.0	0.0	0.0	0.0	0.0
jubilant	0.0	0.0	0.0	0.0	0.969	0.0	0.0	0.0	0.0	0.0
jubilee	0.0	0.0	0.0	0.0	0.742	0.0	0.0	0.0	0.0	0.0
jump	0.0	0.0	0.0	0.0	0.379	0.0	0.0	0.0	0.0	0.0
jumpy	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
jungle	0.0	0.0	0.0	0.219	0.0	0.0	0.0	0.0	0.0	0.0
jurisprudence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273	0.0	0.0
juststop	0.537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
justthebeginning	0.152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kennel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0
kerosene	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
keyed	0.394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
khan	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
kick	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kicking	0.636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kid	0.0	0.0	0.0	0.0	0.515	0.0	0.0	0.0	0.0	0.0
kiddo	0.0	0.0	0.0	0.0	0.47	0.0	0.0	0.0	0.0	0.0
kiddos	0.0	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.0	0.0
kidnap	0.703	0.0	0.0	0.891	0.0	0.0	0.0	0.682	0.0	0.0
kidnapped	0.0	0.0	0.0	0.828	0.0	0.0	0.0	0.0	0.0	0.0
kill	0.0	0.0	0.0	0.962	0.0	0.0	0.0	0.797	0.0	0.0
killing	0.893	0.0	0.0	0.906	0.0	0.0	0.0	0.812	0.0	0.0
kind	0.0	0.0	0.0	0.0	0.621	0.0	0.0	0.0	0.0	0.0
kindness	0.0	0.0	0.0	0.0	0.606	0.0	0.0	0.0	0.0	0.0
kindred	0.0	0.0	0.0	0.0	0.455	0.0	0.0	0.0	0.0	0.0
kiss	0.0	0.0	0.0	0.0	0.61	0.0	0.0	0.0	0.0	0.0
kitten	0.0	0.0	0.0	0.0	0.364	0.0	0.0	0.0	0.0	0.0
knell	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.275	0.0	0.0
knot	0.0	0.0	0.0	0.109	0.0	0.0	0.0	0.0	0.0	0.0
knots	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0	0.0
knuckles	0.439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kudos	0.0	0.0	0.0	0.0	0.515	0.0	0.0	0.0	0.0	0.0
labor	0.0	0.0	0.0	0.0	0.106	0.0	0.0	0.0	0.0	0.0
labored	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0
lace	0.118	0.0	0.0	0.111	0.0	0.0	0.0	0.118	0.0	0.0
lagging	0.281	0.0	0.0	0.0	0.0	0.0	0.0	0.344	0.0	0.0
lake	0.0	0.0	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0
lamb	0.0	0.0	0.0	0.0	0.219	0.0	0.0	0.0	0.0	0.0
lament	0.0	0.0	0.0	0.422	0.0	0.0	0.0	0.636	0.0	0.0
lamenting	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.656	0.0	0.0
landslide	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.375	0.0	0.0
languishing	0.0	0.0	0.0	0.358	0.0	0.0	0.0	0.609	0.0	0.0
lash	0.578	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
lastday	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.424	0.0	0.0
lastminute	0.0	0.0	0.0	0.219	0.0	0.0	0.0	0.0	0.0	0.0
late	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0
latent	0.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
latte	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0
laugh	0.0	0.0	0.0	0.0	0.891	0.0	0.0	0.0	0.0	0.0
laughing	0.0	0.0	0.0	0.0	0.864	0.0	0.0	0.0	0.0	0.0
laughs	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0
laughter	0.0	0.0	0.0	0.0	0.824	0.0	0.0	0.0	0.0	0.0
launches	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.0	0.0	0.0
laurels	0.0	0.0	0.0	0.0	0.521	0.0	0.0	0.0	0.0	0.0
lava	0.234	0.0	0.0	0.588	0.0	0.0	0.0	0.0	0.0	0.0
lavender	0.0	0.0	0.0	0.0	0.409	0.0	0.0	0.0	0.0	0.0
lawlessness	0.563	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0	0.0
lawsuit	0.386	0.0	0.0	0.562	0.0	0.0	0.0	0.344	0.0	0.0
lawyer	0.25	0.0	0.0	0.349	0.0	0.0	0.0	0.0	0.0	0.0
lax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.266	0.0	0.0
laxative	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.0	0.0	0.0
lazyday	0.0	0.0	0.0	0.0	0.318	0.0	0.0	0.0	0.0	0.0
leaf	0.0	0.0	0.0	0.0	0.065	0.0	0.0	0.0	0.0	0.0
leave	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328	0.0	0.0
leavemealone	0.517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
leaving	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.266	0.0	0.0
leeches	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0	0.0
leftout	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.469	0.0	0.0
legalized	0.145	0.0	0.0	0.156	0.203	0.0	0.0	0.0	0.0	0.0
leisure	0.0	0.0	0.0	0.0	0.515	0.0	0.0	0.0	0.0	0.0
leprosy	0.0	0.0	0.0	0.766	0.0	0.0	0.0	0.719	0.0	0.0
lesbian	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141	0.0	0.0
less	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
lethal	0.0	0.0	0.0	0.806	0.0	0.0	0.0	0.797	0.0	0.0
lethargy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.438	0.0	0.0
leukemia	0.365	0.0	0.0	0.688	0.0	0.0	0.0	0.797	0.0	0.0
libel	0.4	0.0	0.0	0.348	0.0	0.0	0.0	0.0	0.0	0.0
liberate	0.172	0.0	0.0	0.0	0.485	0.0	0.0	0.0	0.0	0.0
liberation	0.0	0.0	0.0	0.0	0.531	0.0	0.0	0.0	0.0	0.0
liberty	0.0	0.0	0.0	0.0	0.486	0.0	0.0	0.0	0.0	0.0
lie	0.348	0.0	0.0	0.0	0.0	0.0	0.0	0.585	0.0	0.0
life	0.0	0.0	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0
lifeisgood	0.0	0.0	0.0	0.0	0.766	0.0	0.0	0.0	0.0	0.0
lifeless	0.0	0.0	0.0	0.781	0.0	0.0	0.0	0.797	0.0	0.0
lifesucks	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0
lifetime	0.0	0.0	0.0	0.0	0.234	0.0	0.0	0.0	0.0	0.0
lifted	0.0	0.0	0.0	0.0	0.547	0.0	0.0	0.0	0.0	0.0
light	0.0	0.0	0.0	0.0	0.297	0.0	0.0	0.0	0.0	0.0
lighten	0.0	0.0	0.0	0.0	0.409	0.0	0.0	0.0	0.0	0.0
lightning	0.189	0.0	0.0	0.594	0.0	0.0	0.0	0.0	0.0	0.0
lights	0.0	0.0	0.0	0.0	0.203	0.0	0.0	0.0	0.0	0.0
liking	0.0	0.0	0.0	0.0	0.562	0.0	0.0	0.0	0.0	0.0
limited	0.292	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0
lines	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0
lion	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0	0.0
liquor	0.075	0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.0	0.0
listenting	0.0	0.0	0.0	0.0	0.359	0.0	0.0	0.0	0.0	0.0
listless	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.729	0.0	0.0
listneing	0.0	0.0	0.0	0.0	0.212	0.0	0.0	0.0	0.0	0.0
litigate	0.359	0.0	0.0	0.312	0.0	0.0	0.0	0.344	0.0	0.0
litigious	0.484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
littlethings	0.0	0.0	0.0	0.0	0.391	0.0	0.0	0.0	0.0	0.0
live	0.0	0.0	0.0	0.0	0.406	0.0	0.0	0.0	0.0	0.0
livelife	0.0	0.0	0.0	0.0	0.574	0.0	0.0	0.0	0.0	0.0
livid	0.821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
living	0.0	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.0	0.0
lml	0.0	0.0	0.0	0.0	0.422	0.0	0.0	0.0	0.0	0.0
loath	0.781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loathe	0.909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
loathsome	0.857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
locate	0.0	0.0	0.0	0.094	0.0	0.0	0.0	0.0	0.0	0.0
lockup	0.0	0.0	0.0	0.453	0.0	0.0	0.0	0.359	0.0	0.0
locust	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0
lone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.446	0.0	0.0
loneliness	0.0	0.0	0.0	0.344	0.0	0.0	0.0	0.766	0.0	0.0
lonely	0.109	0.0	0.0	0.183	0.0	0.0	0.0	0.656	0.0	0.0
lonesome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.734	0.0	0.0
longing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.594	0.0	0.0
loom	0.0	0.0	0.0	0.328	0.0	0.0	0.0	0.0	0.0	0.0
looming	0.0	0.0	0.0	0.438	0.0	0.0	0.0	0.0	0.0	0.0
lord	0.0	0.0	0.0	0.0	0.312	0.0	0.0	0.0	0.0	0.0
lose	0.261	0.0	0.0	0.391	0.0	0.0	0.0	0.509	0.0	0.0
losing	0.349	0.0	0.0	0.0	0.0	0.0	0.0	0.594	0.0	0.0
loss	0.324	0.0	0.0	0.578	0.0	0.0	0.0	0.688	0.0	0.0
lost	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0
loudness	0.359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lounging	0.0	0.0	0.0	0.0	0.297	0.0	0.0	0.0	0.0	0.0
lovable	0.0	0.0	0.0	0.0	0.773	0.0	0.0	0.0	0.0	0.0
love	0.0	0.0	0.0	0.0	0.828	0.0	0.0	0.0	0.0	0.0
loved	0.0	0.0	0.0	0.0	0.859	0.0	0.0	0.0	0.0	0.0
lovee	0.0	0.0	0.0	0.0	0.92	0.0	0.0	0.0	0.0	0.0
loveee	0.0	0.0	0.0	0.0	0.932	0.0	0.0	0.0	0.0	0.0
lovelife	0.0	0.0	0.0	0.0	0.703	0.0	0.0	0.0	0.0	0.0
lovelovelove	0.0	0.0	0.0	0.0	0.906	0.0	0.0	0.0	0.0	0.0
lovely	0.0	0.0	0.0	0.0	0.719	0.0	0.0	0.009	0.0	0.0
lovemaking	0.0	0.0	0.0	0.0	0.812	0.0	0.0	0.0	0.0	0.0
lovemylife	0.0	0.0	0.0	0.0	0.797	0.0	0.0	0.0	0.0	0.0
lover	0.0	0.0	0.0	0.0	0.719	0.0	0.0	0.0	0.0	0.0
lovethis	0.0	0.0	0.0	0.0	0.891	0.0	0.0	0.0	0.0	0.0
loving	0.0	0.0	0.0	0.0	0.879	0.0	0.0	0.0	0.0	0.0
lovinglife	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0
lovinlife	0.0	0.0	0.0	0.0	0.797	0.0	0.0	0.0	0.0	0.0
lower	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203	0.0	0.0
lowest	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.478	0.0	0.0
lowly	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.448	0.0	0.0
loyal	0.0	0.0	0.0	0.094	0.485	0.0	0.0	0.0	0.0	0.0
lsd	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0
luck	0.0	0.0	0.0	0.0	0.484	0.0	0.0	0.0	0.0	0.0
luckiest	0.0	0.0	0.0	0.0	0.712	0.0	0.0	0.0	0.0	0.0
lucky	0.0	0.0	0.0	0.0	0.721	0.0	0.0	0.0	0.0	0.0
luckygirl	0.0	0.0	0.0	0.0	0.576	0.0	0.0	0.0	0.0	0.0
lunacy	0.574	0.0	0.0	0.625	0.0	0.0	0.0	0.438	0.0	0.0
lunatic	0.688	0.0	0.0	0.656	0.0	0.0	0.0	0.0	0.0	0.0
luncheon	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.0	0.0
luscious	0.0	0.0	0.0	0.0	0.682	0.0	0.0	0.0	0.0	0.0
